Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,MontlyCharges,Churn
29,Male,28,28,1,16,30.26071429,0
42,Male,48,28,2,12,15.5675,0
28,Male,48,9,2,2,19.464375,0
49,Male,57,10,2,2,15.57350877,0
33,Male,21,27,1,17,41.14238095,0
43,Male,15,21,1,8,39.41066667,0
24,Male,18,13,0,7,35.04222222,0
46,Male,60,30,4,18,16.47083333,0
35,Female,12,30,1,2,77.03083333,0
31,Female,21,28,2,2,42.6447619,0
44,Male,27,18,3,6,26.54111111,0
28,Female,21,12,2,9,31.40238095,0
46,Male,44,15,1,11,22.50886364,0
24,Female,44,28,0,8,19.15886364,0
38,Male,50,16,0,4,14.896,0
20,Male,57,26,2,1,13.94964912,0
49,Male,33,9,0,9,27.94575758,0
45,Female,52,4,4,11,10.50961538,0
49,Male,30,18,0,10,32.171,0
26,Male,46,18,1,14,17.02282609,0
46,Female,11,18,3,17,87.63818182,0
39,Male,35,16,0,1,27.05142857,0
47,Male,36,21,0,0,22.87138889,0
42,Female,18,26,3,1,28.45833333,0
33,Male,7,5,3,9,91.22285714,0
28,Male,24,18,2,5,35.77125,0
40,Male,45,17,0,19,18.26066667,0
43,Male,51,24,1,18,12.90568627,0
39,Male,29,6,2,7,17.59793103,0
49,Male,41,3,2,12,12.47317073,0
45,Male,54,29,3,9,9.574074074,0
43,Male,55,18,1,14,9.617090909,0
32,Female,35,16,3,11,20.53885714,0
32,Male,57,22,3,13,14.79964912,0
47,Male,16,12,1,2,32.8475,0
47,Male,52,3,4,13,19.17403846,0
29,Female,20,28,0,1,32.7475,0
34,Male,29,24,3,13,24.66310345,0
39,Female,18,23,3,7,42.37611111,0
46,Male,43,10,4,18,12.06418605,0
41,Male,12,22,0,11,63.5175,0
44,Female,4,7,3,11,177.495,0
20,Male,16,17,0,17,32.9425,0
40,Female,22,22,1,11,43.96954545,0
48,Male,14,25,2,16,42.62785714,0
25,Female,36,27,1,2,26.86194444,0
31,Male,34,21,0,11,28.74882353,0
41,Female,1,16,1,4,685.93,0
31,Male,25,14,3,16,32.8136,0
41,Male,34,16,2,10,25.76352941,0
41,Male,32,18,1,11,18.716875,0
39,Female,41,17,3,7,14.46634146,0
20,Male,2,8,2,3,490.89,0
21,Female,25,16,2,2,23.5996,0
27,Female,7,14,0,5,123.5228571,0
32,Male,25,18,0,8,22.7828,0
18,Male,33,22,0,18,25.47,0
36,Female,35,20,3,12,20.81514286,0
28,Female,48,15,1,1,18.50958333,0
32,Female,22,21,2,11,34.71454545,0
43,Male,53,13,4,8,15.49415094,0
38,Male,41,3,3,0,15.15853659,0
28,Male,3,5,0,3,292.6566667,0
31,Female,13,13,3,5,75.96846154,0
38,Female,40,9,0,6,15.55925,0
30,Male,42,19,1,6,15.75595238,0
43,Male,38,16,3,8,15.89763158,0
46,Female,50,7,1,16,13.9446,0
45,Female,31,27,2,7,29.68193548,0
43,Female,51,25,4,16,15.33784314,0
49,Male,17,29,4,2,30.09352941,0
27,Female,51,14,1,20,10.61431373,0
21,Male,33,15,0,11,18.38333333,0
40,Male,6,7,3,11,121.5,0
41,Female,5,5,1,18,114.512,0
47,Male,18,10,3,4,29.35333333,0
26,Male,10,21,1,16,53.087,0
29,Female,35,22,0,16,18.02057143,0
49,Female,38,7,4,18,22.85473684,0
26,Male,9,16,1,6,90.99333333,0
33,Male,46,26,0,17,19.99847826,0
39,Female,27,26,3,9,26.90703704,0
48,Male,41,7,4,15,20.43658537,0
25,Female,56,29,2,11,9.000178571,0
46,Male,25,6,4,11,26.7328,0
37,Male,36,25,1,10,15.34972222,0
40,Female,23,10,3,18,41.23434783,0
40,Male,33,11,2,1,25.85515152,0
49,Male,49,30,2,9,12.31,0
33,Female,25,21,0,20,30.3272,0
27,Male,3,7,0,4,307.6066667,0
42,Male,40,26,4,7,24.974,0
41,Female,1,24,1,17,706.81,0
44,Male,36,12,1,10,27.14277778,0
50,Female,40,10,2,18,18.8765,0
29,Male,17,21,0,6,37.37705882,0
42,Male,53,7,3,15,10.53433962,0
45,Male,60,22,3,13,8.864333333,0
36,Male,18,21,2,16,45.44,0
30,Female,22,29,0,5,37.23363636,0
35,Male,17,21,2,17,37.67882353,0
38,Male,49,28,0,1,17.38877551,0
42,Male,6,3,3,18,165.6883333,0
45,Male,52,23,1,20,13.47173077,0
27,Female,1,20,2,14,658.41,0
42,Male,37,3,2,4,23.84702703,0
38,Female,41,1,2,10,17.77,0
40,Male,60,28,2,9,16.52566667,0
41,Male,53,25,4,18,12.67943396,0
44,Female,6,4,0,18,166.395,0
42,Male,33,8,1,1,15.70545455,0
32,Female,37,4,1,20,19.17378378,0
50,Male,11,8,5,4,88.82181818,0
44,Male,11,2,3,1,61.35909091,0
33,Male,31,7,1,13,30.57870968,0
26,Male,19,28,1,3,30.16736842,0
34,Male,58,19,3,5,16.46655172,0
45,Male,46,13,2,7,14.23152174,0
21,Female,7,14,0,9,92.56714286,0
48,Male,39,18,0,3,20.5974359,0
25,Male,35,3,1,17,19.09171429,0
36,Male,53,8,2,18,10.00301887,0
42,Male,59,17,2,19,12.67983051,0
27,Male,22,27,0,11,43.63363636,0
43,Female,47,16,1,0,13.96276596,0
47,Male,41,9,0,13,20.83170732,0
40,Male,21,26,1,18,26.12095238,0
41,Male,26,20,2,16,36.98230769,0
30,Male,10,24,0,16,86.108,0
40,Female,39,7,3,18,21.53871795,0
39,Female,50,18,1,1,15.8206,0
45,Female,1,6,2,15,816.15,0
19,Female,43,10,1,11,12.28348837,0
50,Female,38,30,2,5,25.89894737,0
49,Female,11,8,2,3,75.05090909,0
50,Female,3,25,4,2,168.8733333,0
41,Male,38,6,4,14,24.97157895,0
49,Female,18,30,1,16,28.98,0
39,Male,2,24,2,16,391.015,0
20,Male,28,10,0,6,27.54928571,0
28,Male,40,24,2,4,14.0475,0
36,Male,9,26,0,10,96.95888889,0
33,Male,34,8,1,20,25.58235294,0
43,Male,28,24,3,9,32.2175,0
33,Male,59,15,0,16,16.02118644,0
23,Male,25,11,1,17,25.0712,0
33,Female,37,30,2,13,19.07918919,0
36,Female,28,14,0,20,19.13321429,0
38,Female,50,5,0,12,12.461,0
42,Male,7,4,0,3,98.99,0
50,Male,53,24,3,18,13.92471698,0
37,Male,41,11,2,17,24.16341463,0
39,Female,52,24,2,13,17.47096154,0
47,Male,54,8,2,12,15.09185185,0
23,Male,42,30,1,19,14.5847619,0
28,Male,38,12,1,2,21.12342105,0
18,Male,18,20,1,11,30.63222222,0
41,Female,3,18,3,2,216.98,0
42,Male,24,21,4,18,36.90833333,0
38,Female,12,30,0,15,66.35666667,0
20,Male,53,3,1,1,10.5190566,0
47,Male,35,4,3,10,16.504,0
23,Female,13,29,0,13,53.67307692,0
23,Male,34,4,0,12,15.54176471,0
44,Female,31,15,2,12,22.80870968,0
24,Male,9,24,0,4,103.7344444,0
44,Male,19,22,1,10,42.36,0
24,Male,38,3,1,16,21.315,0
19,Male,8,17,1,18,99.535,0
31,Male,58,2,1,3,9.997068966,0
49,Female,35,9,0,4,27.29657143,0
46,Female,43,6,1,14,14.81162791,0
45,Male,11,8,2,3,84.17818182,0
47,Male,55,29,1,11,12.10618182,0
32,Female,15,27,2,12,47.44666667,0
49,Male,1,13,3,20,975.13,0
42,Male,52,6,4,4,17.31576923,0
33,Male,20,26,1,9,43.98,0
32,Male,26,6,3,8,27.62923077,0
44,Male,6,16,4,8,87.455,0
33,Male,58,30,2,6,13.45086207,0
43,Male,7,15,0,2,107.4342857,0
48,Male,60,13,4,14,13.84816667,0
33,Male,54,10,2,16,13.51092593,0
27,Male,48,3,0,15,11.19229167,0
41,Female,33,20,1,1,18.92606061,0
25,Male,2,12,0,13,405.925,0
30,Female,25,21,0,4,24.9396,0
46,Male,40,30,3,15,13.73125,0
20,Male,24,28,2,0,29.77125,0
33,Male,58,4,2,8,10.20224138,0
36,Male,39,21,2,18,22.04974359,0
47,Male,7,22,1,3,125.9357143,0
40,Male,25,5,2,10,23.5048,0
46,Male,18,12,2,13,51.655,0
45,Female,58,1,1,6,16.73051724,0
37,Female,50,14,3,2,14.1506,0
32,Male,60,2,2,13,9.136,0
30,Female,58,18,2,4,8.955344828,0
47,Male,26,9,4,7,33.91346154,0
29,Female,5,27,0,4,199.972,0
21,Male,8,26,0,15,115.28625,0
20,Female,45,26,2,10,17.40444444,0
47,Male,49,26,1,19,19.70408163,0
48,Male,12,12,4,17,66.84833333,0
30,Male,30,27,3,9,31.02866667,0
34,Male,59,7,0,0,12.2259322,0
38,Male,44,11,1,2,20.23,0
38,Female,38,12,2,6,17.44184211,0
44,Male,55,21,1,16,9.118363636,0
47,Female,18,15,3,1,44.07222222,0
27,Male,25,28,0,20,38.1836,0
44,Male,60,5,4,11,11.728,0
47,Male,30,29,1,12,24.09966667,0
44,Male,6,24,3,5,122.3816667,0
29,Male,45,6,1,8,15.556,0
35,Male,37,27,1,1,25.05081081,0
20,Male,27,22,2,10,29.11851852,0
31,Male,16,24,3,19,43.993125,0
35,Male,55,23,1,18,12.74472727,0
46,Female,34,23,4,19,15.78676471,0
30,Male,6,10,1,1,154.2516667,0
37,Female,33,17,0,4,21.03606061,0
44,Male,46,7,1,12,15.33173913,0
33,Male,34,27,0,2,19.77588235,0
47,Female,27,21,0,5,35.52777778,0
27,Female,8,1,2,20,112.44125,0
19,Male,39,1,1,10,21.92025641,0
27,Male,58,28,1,12,11.95965517,0
20,Female,35,9,1,5,22.238,0
20,Female,34,7,0,4,17.12294118,0
44,Male,38,7,4,9,25.97684211,0
48,Female,55,24,4,19,9.875818182,0
50,Female,44,4,2,6,13.28840909,0
21,Female,31,23,0,16,18.7416129,0
28,Male,8,24,2,12,115.58375,0
49,Female,60,3,3,2,12.83183333,0
42,Male,35,6,1,17,27.19628571,0
41,Male,38,23,4,15,17.85289474,0
20,Female,45,20,1,9,16.28022222,0
47,Female,14,20,3,14,49.87142857,0
48,Male,54,10,0,11,12.26944444,0
40,Male,14,17,3,12,60.07857143,0
35,Female,22,11,2,3,29.44,0
45,Male,47,8,3,14,14.23468085,0
19,Male,41,9,0,9,15.01463415,0
41,Female,7,8,2,0,73.41142857,0
48,Male,35,4,3,18,23.83628571,0
44,Male,41,29,4,0,24.12268293,0
41,Female,16,24,3,19,60.235,0
36,Male,29,3,0,0,18.59,0
39,Female,13,11,3,1,39.23,0
35,Male,14,25,3,8,60.27357143,0
47,Female,28,24,0,5,18.94642857,0
39,Female,38,10,3,15,22.97631579,0
21,Female,42,17,1,9,17.47309524,0
19,Female,17,15,0,11,47.63117647,0
27,Male,37,13,0,17,20.46243243,0
21,Male,43,22,2,8,17.41744186,0
45,Male,56,21,2,17,13.28607143,0
40,Male,7,18,2,17,86.95714286,0
41,Female,27,3,1,7,29.52592593,0
49,Male,25,8,3,0,22.4008,0
48,Male,47,28,4,12,16.50531915,0
36,Female,41,28,2,11,18.15121951,0
41,Female,50,22,0,7,18.3074,0
22,Male,30,3,1,9,24.05733333,0
48,Male,10,20,4,19,65.814,0
47,Male,28,4,2,11,17.86642857,0
38,Female,58,5,1,4,14.68293103,0
32,Male,29,17,3,20,17.42310345,0
41,Male,30,21,0,12,22.034,0
22,Male,60,29,1,16,15.7185,0
41,Male,32,17,4,2,22.7803125,0
36,Male,51,11,0,11,18.41254902,0
22,Male,35,10,0,7,19.61285714,0
48,Male,41,13,2,15,21.40219512,0
49,Male,58,26,4,10,11.00672414,0
47,Female,25,27,1,1,37.914,0
45,Male,25,10,2,7,30.4876,0
50,Male,16,17,4,8,51.71875,0
20,Female,14,17,1,13,64.58428571,0
39,Male,49,9,3,9,10.40142857,0
46,Female,6,26,3,12,118.1033333,0
40,Male,8,16,2,1,81.1125,0
28,Female,9,8,2,13,84.93777778,0
33,Male,29,4,0,20,33.26,0
22,Female,7,23,1,4,103.1585714,0
39,Female,40,24,3,9,24.8775,0
45,Male,18,29,0,11,27.87888889,0
43,Male,23,15,0,1,22.19652174,0
22,Male,12,24,1,4,59.74166667,0
36,Male,28,22,3,8,20.74571429,0
45,Female,59,25,3,6,10.58949153,0
26,Female,20,21,0,1,31.0245,0
30,Female,38,26,2,13,15.75552632,0
20,Female,54,6,0,9,15.42388889,0
28,Female,22,28,0,1,44.00090909,0
43,Female,36,13,2,12,24.15944444,0
39,Male,56,12,2,4,10.07785714,0
35,Female,9,6,1,17,59.24888889,0
39,Female,30,25,1,19,26.777,0
49,Male,17,10,2,10,56.21941176,0
32,Male,55,5,0,9,15.92854545,0
37,Male,58,22,1,10,9.545689655,0
25,Female,25,20,0,11,27.9236,0
36,Female,25,24,2,4,32.6212,0
50,Female,2,27,0,11,499.855,0
40,Male,38,10,4,9,25.83236842,0
21,Male,42,28,2,0,17.14190476,0
27,Female,43,29,0,4,21.71488372,0
25,Female,30,7,0,0,23.48433333,0
50,Male,51,20,0,9,16.49294118,0
22,Female,44,15,1,17,12.63045455,0
48,Male,56,29,0,6,17.68464286,0
49,Male,27,15,2,11,36.04185185,0
21,Female,5,30,2,6,185.126,0
37,Female,6,25,1,0,140.315,0
20,Female,34,19,1,8,18.43911765,0
34,Male,27,1,3,13,35.47222222,0
45,Male,53,28,0,8,11.14169811,0
35,Male,58,13,3,7,10.03896552,0
33,Male,50,30,2,10,12.145,0
39,Male,2,2,1,8,282.105,0
45,Female,10,13,1,1,96.312,0
37,Female,40,3,1,9,20.061,0
34,Male,56,30,1,5,11.61232143,0
38,Male,10,20,0,0,67.897,0
39,Male,33,22,3,4,15.41575758,0
36,Male,47,12,1,0,17.79,0
43,Male,40,21,0,9,23.1755,0
25,Male,3,5,2,7,312.3266667,0
46,Female,3,3,4,19,184.9066667,0
25,Male,9,15,2,7,73.9,0
37,Female,25,17,3,11,31.8356,0
31,Female,35,28,2,7,17.01057143,0
44,Female,48,13,3,8,11.21520833,0
49,Male,59,5,4,0,9.925254237,0
22,Male,12,30,2,8,60.60083333,0
22,Male,35,23,0,20,15.76085714,0
48,Female,54,14,4,13,9.59,0
35,Male,1,30,1,10,626.02,0
39,Male,50,2,3,18,10.5914,0
50,Male,39,19,5,1,18.67153846,0
32,Female,29,29,1,5,17.47448276,0
25,Female,3,13,0,18,280.5033333,0
18,Male,46,17,1,4,11.25282609,0
35,Male,38,26,3,1,15.93342105,0
41,Male,33,18,2,11,17.90575758,0
34,Male,41,2,0,1,13.7097561,0
42,Female,27,1,0,6,18.66740741,0
22,Male,12,16,2,11,71.81666667,0
47,Male,43,12,0,9,20.4344186,0
38,Male,38,19,1,8,24.13631579,0
48,Male,43,16,0,10,16.5027907,0
28,Male,30,19,0,20,26.22933333,0
49,Male,18,16,0,18,35.72722222,0
34,Male,15,18,0,20,61.24933333,0
45,Female,38,24,2,14,16.91684211,0
21,Male,15,27,0,8,47.95666667,0
22,Male,52,11,2,3,14.98288462,0
38,Female,46,17,0,7,13.84326087,0
25,Female,5,14,1,2,141.888,0
34,Male,35,19,1,16,19.54485714,0
20,Female,21,10,1,11,27.1547619,0
39,Female,21,24,0,14,39.01666667,0
20,Male,19,29,2,20,40.66421053,0
49,Male,37,24,2,1,18.05972973,0
26,Male,20,20,1,6,37.355,0
28,Female,9,23,2,18,74.84111111,0
31,Female,10,15,1,6,52.248,0
32,Female,29,20,0,19,19.34241379,0
34,Male,17,22,0,12,57,0
31,Male,48,30,2,19,12.94958333,0
30,Male,16,17,2,3,32.93875,0
27,Male,34,9,2,10,21.51705882,0
43,Female,26,7,3,13,32.78192308,0
46,Male,58,11,2,17,15.35344828,0
20,Male,9,11,0,16,88.43777778,0
42,Male,1,13,2,1,686.47,0
37,Female,52,3,1,9,17.57076923,0
24,Female,52,6,2,9,18.4325,0
48,Female,1,30,4,13,982.93,0
42,Female,19,13,1,17,43.49684211,0
46,Female,25,4,1,8,26.2452,0
39,Male,3,7,2,2,256.4533333,0
48,Male,28,13,1,0,24.56928571,0
22,Female,7,26,0,8,76.50571429,0
23,Male,51,22,2,8,19.52529412,0
33,Female,32,26,3,2,27.666875,0
39,Male,24,22,1,17,35.45333333,0
37,Male,38,28,1,18,21.61973684,0
50,Male,5,2,3,13,185.56,0
45,Female,51,30,4,14,11.58372549,0
40,Female,47,24,4,3,18.85702128,0
27,Male,51,23,2,4,14.81882353,0
50,Male,3,7,3,18,231.9866667,0
40,Male,18,24,1,4,52.375,0
42,Male,10,28,0,16,72.34,0
49,Male,47,21,2,12,20.99829787,0
18,Male,33,15,1,5,16.83969697,0
46,Male,27,17,4,12,28.58444444,0
25,Female,55,30,1,20,13.82781818,0
43,Male,16,18,1,10,43.84125,0
50,Male,43,7,0,4,13.22,0
42,Male,36,9,2,11,16.14444444,0
31,Male,35,18,2,6,16.13628571,0
48,Male,45,24,4,1,20.11888889,0
22,Male,32,21,1,6,24.1503125,0
42,Male,55,21,0,3,12.81636364,0
20,Male,17,12,1,3,52.11882353,0
49,Female,41,26,0,4,14.29341463,0
30,Male,15,15,0,12,38.266,0
45,Male,40,30,4,10,13.098,0
32,Male,52,26,0,8,11.5075,0
32,Female,49,25,1,8,19.39938776,0
33,Female,36,8,3,14,17.60555556,0
41,Male,11,15,1,1,75.45454545,0
28,Male,27,26,2,14,29.60222222,0
36,Male,49,15,0,13,15.31795918,0
43,Female,27,11,1,3,36.51888889,0
35,Male,22,30,0,4,45.04863636,0
20,Female,49,16,1,7,16.87836735,0
44,Male,50,19,0,14,10.1338,0
41,Female,11,24,3,19,45.58454545,0
36,Male,15,24,1,2,56.82,0
30,Female,13,12,3,0,61.61076923,0
45,Male,13,24,2,13,61.93153846,0
48,Male,23,22,4,9,33.78608696,0
46,Male,44,22,3,17,17.10840909,0
38,Male,42,12,3,4,14.54666667,0
42,Male,36,19,4,3,16.91055556,0
23,Male,17,10,0,18,52.24647059,0
50,Male,29,10,2,8,32.76275862,0
33,Male,36,13,0,20,23.55944444,0
41,Male,18,10,3,4,29.11277778,0
23,Female,55,15,1,11,18.15636364,0
36,Male,9,15,0,20,86.86222222,0
19,Male,40,7,1,14,17.81175,0
45,Male,59,16,0,15,16.65779661,0
31,Male,22,29,3,2,33.02863636,0
38,Female,9,28,2,9,109.8255556,0
21,Male,52,29,0,5,12.215,0
48,Male,28,26,2,18,23.10214286,0
26,Female,40,23,0,15,16.72575,0
23,Male,31,27,1,7,31.37741935,0
35,Male,55,10,0,7,13.37981818,0
19,Male,57,16,0,2,16.23140351,0
41,Male,10,11,2,8,67.317,0
50,Male,33,3,4,2,23.00454545,0
42,Male,46,16,2,16,21.57413043,0
39,Female,45,1,1,16,15.69377778,0
38,Female,58,22,3,5,15.33155172,0
42,Male,50,23,2,5,15.5154,0
36,Female,7,29,2,11,132.06,0
50,Male,33,29,3,17,25.1569697,0
37,Male,49,20,1,18,12.30142857,0
33,Male,33,10,0,2,21.31636364,0
32,Female,52,25,2,16,14.80442308,0
37,Male,58,3,2,3,15.74017241,0
46,Female,28,24,0,9,17.8925,0
34,Male,57,3,3,3,13.88070175,0
47,Female,50,18,1,12,12.5026,0
32,Female,27,14,0,16,33.82,0
35,Male,43,3,2,19,14.10604651,0
38,Male,38,17,1,16,15.43078947,0
20,Female,14,12,0,11,48.71785714,0
35,Female,48,15,2,7,11.83895833,0
39,Male,30,9,0,6,31.671,0
45,Female,20,22,0,6,32.2715,0
31,Female,27,23,3,19,20.6337037,0
25,Female,40,2,0,8,20.43575,0
30,Female,56,10,3,16,9.684821429,0
42,Male,21,14,3,7,36.72047619,0
46,Male,54,22,1,9,16.18814815,0
45,Female,39,13,1,1,17.5625641,0
45,Male,59,16,4,2,16.1359322,0
35,Male,3,19,0,5,254.2966667,0
21,Male,25,20,1,13,37.8968,0
21,Male,2,8,2,13,407.37,0
48,Male,39,27,0,7,18.0174359,0
26,Male,58,17,1,9,16.34465517,0
39,Female,30,18,0,12,22.56833333,0
33,Male,39,16,3,15,19.08641026,0
28,Male,7,25,1,6,83.38571429,0
31,Male,55,15,0,8,9.454181818,0
49,Female,27,30,1,20,23.15851852,0
22,Female,2,23,2,4,341.785,0
30,Male,42,13,1,6,21.55095238,0
33,Male,25,10,3,1,26.9112,0
39,Male,22,28,0,9,41.48545455,0
29,Male,57,12,0,6,12.47666667,0
39,Male,32,6,3,6,18.66625,0
28,Male,59,2,2,8,10.78118644,0
32,Male,10,5,0,2,98.33,0
47,Male,7,4,1,3,89.12857143,0
31,Female,8,3,1,12,68.65,0
23,Male,46,19,0,0,14.15652174,0
27,Male,10,13,1,9,84.441,0
22,Female,56,6,2,16,9.51125,0
27,Male,51,16,2,19,14.56588235,0
49,Female,60,2,0,18,14.36933333,0
47,Female,44,4,2,9,15.08227273,0
31,Male,36,27,1,12,19.04972222,0
40,Male,50,28,4,11,14.7292,0
48,Male,10,26,2,11,89.914,0
50,Male,43,19,1,6,11.76069767,0
43,Male,11,1,2,1,53.95454545,0
32,Male,2,21,0,0,315.905,0
20,Male,53,21,1,15,17.14811321,0
19,Male,58,23,0,3,14.73672414,0
44,Female,16,19,1,9,43.665,0
49,Male,18,23,4,2,39.57833333,0
27,Female,33,27,1,2,23.07030303,0
33,Female,48,27,3,5,15.20895833,0
45,Male,7,20,2,19,100.5471429,0
45,Female,37,10,0,16,17.39054054,0
40,Female,46,19,4,3,18.86043478,0
21,Female,49,28,0,16,13.6155102,0
39,Female,24,24,0,1,39.795,0
47,Female,42,27,4,13,20.94214286,0
36,Male,51,1,1,0,13.22098039,0
47,Male,54,15,2,20,13.99351852,0
47,Male,48,19,3,1,13.06979167,0
32,Female,23,16,0,2,35.34652174,0
31,Male,20,23,0,19,43.1875,0
29,Male,8,1,2,20,80.355,0
50,Female,42,10,1,7,19.73047619,0
41,Male,4,7,0,17,242.8125,0
40,Male,36,9,4,20,25.68444444,0
28,Male,38,12,0,6,18.73026316,0
35,Female,40,12,3,19,15.6995,0
28,Male,56,17,1,10,17.50464286,0
34,Male,30,13,1,7,28.916,0
20,Male,20,22,1,12,29.3625,0
35,Male,58,30,2,7,9.240689655,0
21,Male,50,3,1,5,15.826,0
27,Male,36,22,1,15,16.06333333,0
35,Female,45,25,3,7,21.21955556,0
44,Male,29,8,1,1,29.05689655,0
45,Male,29,5,0,6,25.54793103,0
23,Male,22,17,2,3,23.88363636,0
37,Male,46,15,2,19,19.6376087,0
45,Female,41,2,1,5,18.7297561,0
42,Male,15,14,1,9,35.262,0
22,Male,48,22,0,16,11.59125,0
46,Female,21,15,4,13,40.6552381,0
28,Male,56,18,2,13,11.20339286,0
24,Female,4,28,1,19,164.45,0
39,Male,25,10,2,3,29.4496,0
48,Male,10,17,1,14,91.844,0
35,Male,45,1,0,6,11.57222222,0
47,Female,48,10,3,6,19.40791667,0
50,Female,13,11,0,8,46.60230769,0
32,Male,6,6,3,6,116.31,0
31,Male,58,30,2,4,14.53724138,0
33,Male,3,3,2,12,185.4933333,0
28,Male,48,29,0,4,15.18458333,0
47,Female,46,1,2,20,21.5423913,0
38,Male,26,11,2,10,20.745,0
44,Male,51,29,2,17,14.35568627,0
49,Male,30,8,2,0,23.50133333,0
24,Female,26,2,2,1,23.88538462,0
42,Male,47,20,3,9,13.9112766,0
36,Female,58,18,0,19,16.75758621,0
20,Female,34,6,0,8,16.69882353,0
23,Female,6,21,2,15,161.1416667,0
24,Male,13,10,1,0,47.32769231,0
31,Male,32,29,3,5,17.9690625,0
25,Female,12,15,0,15,66.01166667,0
29,Male,47,23,0,11,16.9787234,0
30,Male,54,9,3,12,16.46444444,0
43,Male,44,9,3,7,11.74977273,0
29,Male,24,21,0,5,39.01875,0
20,Female,28,25,0,15,18.24285714,0
21,Female,11,6,0,10,64.06363636,0
21,Female,31,15,2,2,28.13935484,0
31,Female,56,7,3,10,17.29303571,0
27,Male,59,9,1,13,11.64237288,0
31,Female,55,28,0,14,17.51309091,0
38,Male,51,14,3,6,19.38666667,0
21,Male,58,28,0,6,14.45586207,0
37,Male,47,18,1,2,16.82829787,0
37,Male,33,28,1,14,18.61181818,0
24,Male,24,16,2,12,32.24625,0
32,Male,25,7,2,5,28.0972,0
35,Female,50,28,3,4,13.556,0
41,Male,12,24,2,3,77.87833333,0
46,Male,43,28,3,7,12.40604651,0
40,Male,31,28,1,2,22.59193548,0
47,Female,33,6,1,1,20.90121212,0
38,Female,21,30,3,14,34.06190476,0
20,Male,26,14,2,9,25.75307692,0
47,Male,58,8,2,11,8.887241379,0
37,Male,4,12,0,0,229.2675,0
25,Female,57,17,0,19,9.180701754,0
28,Male,56,18,2,5,10.66928571,0
37,Male,52,9,1,5,12.33519231,0
44,Male,37,3,4,15,18.33189189,0
36,Male,22,29,2,19,33.45090909,0
43,Female,49,5,3,1,19.40020408,0
48,Male,32,21,3,9,27.3384375,0
45,Female,27,24,3,15,21.06148148,0
44,Male,33,23,2,18,21.09030303,0
24,Male,35,9,0,11,17.232,0
31,Female,56,24,2,7,15.79785714,0
31,Male,25,24,1,6,37.1712,0
46,Male,44,19,0,2,18.84454545,0
22,Male,60,13,0,4,16.00783333,0
36,Male,4,6,2,10,147.02,0
50,Male,39,10,4,8,24.51794872,0
44,Male,46,22,1,18,14.33847826,0
45,Male,46,16,4,7,15.39630435,0
22,Female,56,19,2,5,16.26964286,0
37,Male,48,26,2,9,14.41145833,0
43,Female,45,12,3,2,13.38444444,0
20,Male,36,28,2,11,14.92194444,0
39,Female,56,11,3,10,12.51410714,0
49,Female,45,29,2,3,11.98644444,0
50,Female,29,20,1,7,31.63931034,0
22,Female,36,25,2,19,20.1125,0
33,Female,45,25,3,11,21.16022222,0
24,Female,46,19,2,2,13.50304348,0
40,Female,56,1,3,5,14.75660714,0
48,Male,44,8,0,2,17.61931818,0
46,Male,57,11,3,4,17.08578947,0
31,Male,11,8,0,4,84.86818182,0
27,Male,25,15,2,6,25.6892,0
40,Male,11,23,0,17,84.15363636,0
41,Male,47,2,3,11,16.63212766,0
22,Male,45,19,1,17,14.78755556,0
43,Male,39,4,2,6,13.68871795,0
28,Female,45,11,0,1,19.18155556,0
46,Male,42,3,0,3,22.69238095,0
31,Male,42,16,0,9,20.2052381,0
30,Male,19,14,3,17,39.72894737,0
40,Female,24,25,4,20,41.48208333,0
21,Male,47,10,2,16,17.59382979,0
40,Male,30,19,1,11,28.71,0
23,Male,52,22,1,18,17.66846154,0
31,Female,55,4,3,20,13.61872727,0
43,Female,49,18,3,13,17.12857143,0
26,Male,36,4,1,13,21.05694444,0
33,Male,45,20,3,14,17.07955556,0
44,Male,39,14,0,18,20.20282051,0
24,Male,51,23,2,1,16.31686275,0
45,Male,55,29,2,0,10.03054545,0
50,Male,35,27,3,8,18.60771429,0
47,Male,39,6,0,0,23.33179487,0
24,Female,26,30,1,6,20.14576923,0
48,Female,10,7,0,3,51.218,0
20,Male,20,17,1,0,44.289,0
33,Male,27,18,3,15,19.78185185,0
31,Female,55,23,1,8,12.01527273,0
34,Female,33,5,3,0,22.78666667,0
27,Female,23,20,2,13,27.0273913,0
44,Male,52,26,2,7,16.04903846,0
22,Female,15,13,1,8,51.46,0
27,Female,56,7,1,5,15.43428571,0
18,Male,37,1,1,4,15.64027027,0
35,Female,34,1,3,20,21.09911765,0
37,Male,9,1,1,12,74.6,0
39,Male,5,15,3,15,155.726,0
23,Male,34,4,1,11,14.90823529,0
31,Male,1,1,1,14,858.96,0
23,Male,14,29,2,3,64.56214286,0
41,Male,4,10,3,15,147.9725,0
44,Male,6,5,2,16,95.48666667,0
47,Female,33,15,3,7,26.27242424,0
25,Male,42,10,0,17,16.25071429,0
45,Male,41,21,1,3,16.36658537,0
32,Male,33,26,1,4,17.27757576,0
39,Male,18,17,1,10,46.70222222,0
30,Male,37,2,3,15,21.41756757,0
49,Male,29,17,1,3,20.5437931,0
35,Female,44,5,3,2,18.925,0
46,Female,36,17,2,12,26.37916667,0
30,Female,34,23,0,8,20.97058824,0
